incident_id,shipment_id,tracking_number,carrier,origin,destination,incident_type,severity_level,incident_status,incident_date,delay_hours,weather_condition,traffic_level,route_risk_score,estimated_financial_loss_cad,resolution_action,resolution_time_hours,warehouse_id,driver_id
INC020791,SHP011762,TRK6159653535,UPS,Vancouver,Kelowna,Damaged Shipment,High,Resolved,2026-05-24 09:00:00,4,Clear,Medium,9.85,262.96,Shipment Reprocessed,29,WH-VAN-005,DRV00591
INC004874,SHP094740,TRK2243499793,Canada Post,Ottawa,Toronto,Customs Hold,High,Resolved,2026-04-23 10:00:00,1,Clear,Medium,8.28,2036.44,Route Reassigned,67,WH-MTL-002,DRV01346
INC007517,SHP022921,TRK2129017871,FedEx,Calgary,Edmonton,Damaged Shipment,High,Open,2026-06-25 04:00:00,0,Storm,High,43.25,523.1,Refund Issued,17,WH-HFX-003,DRV01404
INC003948,SHP077648,TRK2403648649,Purolator,Vancouver,Kelowna,Address Issue,Low,Resolved,2026-03-14 11:00:00,1,Fog,Medium,22.28,1877.61,Carrier Investigation,49,WH-HFX-003,DRV02418
INC004336,SHP082097,TRK7315389222,DHL,Ottawa,Toronto,Traffic Disruption,Low,Resolved,2026-01-09 09:00:00,4,Clear,Low,5.35,2458.66,Refund Issued,23,WH-VAN-005,DRV01350
INC013150,SHP066139,TRK6250054378,DHL,Halifax,Moncton,Address Issue,Medium,Resolved,2026-03-22 08:00:00,2,Clear,High,16.3,2130.09,Refund Issued,66,WH-HFX-003,DRV02456
INC001258,SHP030277,TRK6871508452,DHL,Calgary,Edmonton,Failed Delivery Attempt,Low,Under Investigation,2026-02-28 17:00:00,2,Clear,Medium,8.8,297.85,Shipment Reprocessed,72,WH-VAN-005,DRV00339
INC008974,SHP016243,TRK2693413473,FedEx,Vancouver,Kelowna,Damaged Shipment,Medium,Escalated,2026-03-15 19:00:00,1,Clear,Low,3.78,1911.69,Warehouse Escalation,81,WH-VAN-005,DRV00840
INC006298,SHP096306,TRK5797218390,UPS,Halifax,Moncton,Weather Delay,Low,Resolved,2026-05-24 02:00:00,12,Cloudy,Low,13.05,567.84,Carrier Investigation,80,WH-TOR-001,DRV01344
INC004791,SHP050799,TRK6388169058,UPS,Ottawa,Toronto,Failed Delivery Attempt,Medium,Resolved,2026-03-01 13:00:00,1,Clear,Low,3.78,478.72,Delivery Rescheduled,3,WH-OTT-006,DRV02230
INC013970,SHP041058,TRK6037288005,Canada Post,Ottawa,Toronto,Warehouse Processing Delay,Medium,Resolved,2026-01-28 02:00:00,1,Clear,Medium,8.28,1013.73,Carrier Investigation,76,WH-MTL-002,DRV00658
INC000579,SHP067672,TRK3751365760,UPS,Calgary,Edmonton,Failed Delivery Attempt,Low,Under Investigation,2026-05-25 13:00:00,2,Cloudy,Medium,12.3,1797.43,Carrier Investigation,60,WH-VAN-005,DRV02114
INC020201,SHP096695,TRK4036843533,FedEx,Ottawa,Toronto,Failed Delivery Attempt,Low,Resolved,2026-03-24 12:00:00,12,Clear,Low,9.55,1206.73,Shipment Reprocessed,3,WH-VAN-005,DRV02422
INC006542,SHP020495,TRK6181839836,Canada Post,Ottawa,Toronto,Warehouse Processing Delay,Medium,Resolved,2026-02-17 13:00:00,24,Snow,Medium,39.6,1687.09,Warehouse Escalation,60,WH-CGY-004,DRV01393
INC002980,SHP046947,TRK6023088730,Canada Post,Calgary,Edmonton,Warehouse Processing Delay,Medium,Resolved,2026-05-30 16:00:00,72,Fog,Medium,49.75,1685.99,Warehouse Escalation,69,WH-HFX-003,DRV02177
INC001670,SHP033142,TRK3004545999,FedEx,Calgary,Edmonton,Weather Delay,Low,Open,2026-02-02 04:00:00,48,Clear,Medium,32.95,981.37,Customer Notified,23,WH-TOR-001,DRV02341
INC012464,SHP066410,TRK8257108217,FedEx,Toronto,Montreal,Traffic Disruption,Low,Escalated,2026-04-01 22:00:00,48,Rain,High,50.95,1822.5,Shipment Reprocessed,25,WH-TOR-001,DRV01645
INC013347,SHP086215,TRK5651580514,UPS,Ottawa,Toronto,Carrier Delay,Low,Resolved,2026-05-26 21:00:00,12,Snow,Medium,33.3,733.86,Shipment Reprocessed,26,WH-CGY-004,DRV02045
INC017203,SHP065555,TRK8489402352,UPS,Calgary,Edmonton,Lost Package,Low,Under Investigation,2026-03-12 04:00:00,48,Rain,Severe,58.45,1052.94,Driver Reassigned,81,WH-HFX-003,DRV02236
INC010042,SHP049422,TRK6003868767,UPS,Vancouver,Kelowna,Damaged Shipment,Low,Resolved,2026-03-02 07:00:00,8,Rain,Medium,22.45,2160.14,Shipment Reprocessed,2,WH-MTL-002,DRV00648
INC022943,SHP021050,TRK2760386040,Purolator,Ottawa,Toronto,Address Issue,Low,Under Investigation,2026-03-07 10:00:00,4,Clear,Low,5.35,83.84,Shipment Reprocessed,90,WH-OTT-006,DRV00099
INC020753,SHP055418,TRK4030542754,Canada Post,Halifax,Moncton,Damaged Shipment,Low,Resolved,2026-03-12 20:00:00,24,Clear,High,27.85,1188.12,Driver Reassigned,25,WH-OTT-006,DRV01303
INC007584,SHP046118,TRK6636893686,Canada Post,Toronto,Montreal,Carrier Delay,Low,Resolved,2026-04-01 18:00:00,2,Cloudy,Medium,12.3,679.85,Warehouse Escalation,92,WH-HFX-003,DRV00289
INC007268,SHP089721,TRK5584356291,DHL,Toronto,Montreal,Damaged Shipment,Medium,Resolved,2026-03-16 02:00:00,24,Clear,High,27.85,732.36,Warehouse Escalation,18,WH-HFX-003,DRV01499
INC011016,SHP082766,TRK4760352383,FedEx,Vancouver,Kelowna,Damaged Shipment,Low,Resolved,2026-02-24 04:00:00,1,Clear,High,15.78,1774.58,Shipment Reprocessed,68,WH-MTL-002,DRV01142
INC013962,SHP092147,TRK6045973928,FedEx,Vancouver,Kelowna,Carrier Delay,Low,Resolved,2026-04-23 12:00:00,8,Clear,Low,7.45,714.84,Delivery Rescheduled,29,WH-OTT-006,DRV00943
INC015703,SHP086367,TRK4643194231,Canada Post,Vancouver,Kelowna,Traffic Disruption,Medium,Under Investigation,2026-06-25 14:00:00,1,Clear,Medium,8.28,1559.61,Warehouse Escalation,95,WH-HFX-003,DRV02065
INC002011,SHP066507,TRK2717710934,Purolator,Toronto,Montreal,Failed Delivery Attempt,Medium,Resolved,2026-03-08 19:00:00,8,Clear,High,19.45,874.85,Delivery Rescheduled,44,WH-HFX-003,DRV00134
INC016708,SHP041450,TRK4942774824,Canada Post,Vancouver,Kelowna,Mechanical Failure,High,Resolved,2026-02-01 22:00:00,8,Rain,Low,17.95,260.01,Warehouse Escalation,43,WH-CGY-004,DRV01340
INC013995,SHP030511,TRK5376345399,Canada Post,Vancouver,Kelowna,Failed Delivery Attempt,Low,Resolved,2026-05-26 07:00:00,8,Clear,Low,7.45,1969.63,Refund Issued,46,WH-HFX-003,DRV02494
INC021099,SHP012422,TRK4868342927,FedEx,Ottawa,Toronto,Warehouse Processing Delay,Low,Resolved,2026-06-17 16:00:00,24,Clear,Medium,20.35,920.0,Warehouse Escalation,26,WH-MTL-002,DRV01884
INC001693,SHP067048,TRK9081700118,FedEx,Calgary,Edmonton,Warehouse Processing Delay,High,Resolved,2026-05-26 23:00:00,1,Rain,Medium,18.77,472.89,Driver Reassigned,47,WH-MTL-002,DRV01796
INC009971,SHP059836,TRK3459148181,DHL,Toronto,Montreal,Traffic Disruption,High,Resolved,2026-06-18 08:00:00,1,Clear,Low,3.78,1652.69,Driver Reassigned,2,WH-HFX-003,DRV01599
INC003607,SHP064339,TRK7388393605,FedEx,Calgary,Edmonton,Customs Hold,Medium,Resolved,2026-02-24 02:00:00,1,Clear,Severe,23.28,231.13,Route Reassigned,79,WH-HFX-003,DRV00515
INC008823,SHP093205,TRK9475358606,Purolator,Ottawa,Toronto,Mechanical Failure,Critical,Resolved,2026-06-20 23:00:00,1,Cloudy,High,19.27,1870.33,Delivery Rescheduled,55,WH-TOR-001,DRV01221
INC009194,SHP076912,TRK5362514903,Purolator,Toronto,Montreal,Damaged Shipment,Low,Resolved,2026-05-14 23:00:00,8,Rain,Low,17.95,1539.67,Customer Notified,20,WH-TOR-001,DRV00188
INC011503,SHP027316,TRK8821550613,DHL,Toronto,Montreal,Carrier Delay,High,Open,2026-03-04 15:00:00,8,Clear,Medium,11.95,746.45,Refund Issued,31,WH-TOR-001,DRV00738
INC023318,SHP061798,TRK9315481753,Purolator,Ottawa,Toronto,Warehouse Processing Delay,High,Open,2026-06-16 11:00:00,8,Fog,High,33.45,856.05,Route Reassigned,55,WH-MTL-002,DRV00623
INC013700,SHP028265,TRK7078354896,UPS,Vancouver,Kelowna,Failed Delivery Attempt,Medium,Resolved,2026-05-11 07:00:00,2,Fog,Medium,22.8,1065.48,Refund Issued,36,WH-TOR-001,DRV00001
INC008093,SHP082521,TRK2144614346,Canada Post,Vancouver,Kelowna,Damaged Shipment,Low,Resolved,2026-04-22 21:00:00,8,Clear,Medium,11.95,313.16,Refund Issued,93,WH-CGY-004,DRV00489
INC010481,SHP010932,TRK4959888196,Purolator,Toronto,Montreal,Weather Delay,Medium,Open,2026-03-29 10:00:00,12,Clear,Low,9.55,2368.17,Route Reassigned,20,WH-CGY-004,DRV01096
INC001559,SHP008346,TRK7655163803,DHL,Halifax,Moncton,Warehouse Processing Delay,Medium,Open,2026-03-17 17:00:00,24,Fog,High,41.85,2239.16,Driver Reassigned,35,WH-MTL-002,DRV01358
INC005956,SHP006752,TRK1731837438,Purolator,Vancouver,Kelowna,Damaged Shipment,Critical,Under Investigation,2026-01-06 07:00:00,2,Rain,Medium,19.3,1008.93,Driver Reassigned,74,WH-HFX-003,DRV00113
INC001340,SHP063197,TRK7052696385,FedEx,Vancouver,Kelowna,Carrier Delay,Low,Open,2026-02-11 04:00:00,1,Rain,High,26.28,2347.0,Driver Reassigned,72,WH-CGY-004,DRV01390
INC000018,SHP003169,TRK8862226865,UPS,Toronto,Montreal,Weather Delay,Low,Open,2026-06-18 21:00:00,1,Fog,Medium,22.28,1609.21,Refund Issued,53,WH-CGY-004,DRV01303
INC001709,SHP030438,TRK2373102584,DHL,Halifax,Moncton,Lost Package,Medium,Resolved,2026-04-08 00:00:00,1,Fog,Low,17.77,2338.39,Carrier Investigation,6,WH-CGY-004,DRV00081
INC021641,SHP082659,TRK2671377041,Purolator,Calgary,Edmonton,Failed Delivery Attempt,Critical,Resolved,2026-05-17 14:00:00,4,Snow,Low,24.6,1589.53,Shipment Reprocessed,16,WH-HFX-003,DRV01197
INC024405,SHP000787,TRK5581657450,FedEx,Ottawa,Toronto,Weather Delay,Medium,Escalated,2026-06-05 14:00:00,1,Rain,High,26.28,1679.54,Driver Reassigned,3,WH-TOR-001,DRV02322
INC010540,SHP076994,TRK3761862477,DHL,Halifax,Moncton,Weather Delay,Medium,Resolved,2026-05-27 09:00:00,48,Storm,Low,56.45,874.79,Shipment Reprocessed,64,WH-MTL-002,DRV02012
INC006947,SHP060131,TRK2216574909,FedEx,Calgary,Edmonton,Address Issue,Medium,Under Investigation,2026-06-26 22:00:00,0,Storm,High,43.25,273.15,Driver Reassigned,64,WH-CGY-004,DRV02146
INC009350,SHP076166,TRK5329183946,Purolator,Vancouver,Kelowna,Failed Delivery Attempt,Low,Open,2026-01-09 11:00:00,1,Clear,Medium,8.28,905.87,Shipment Reprocessed,15,WH-MTL-002,DRV01176
INC015469,SHP021452,TRK1969693648,Purolator,Toronto,Montreal,Weather Delay,Low,Resolved,2026-01-25 20:00:00,8,Snow,Medium,31.2,1494.2,Warehouse Escalation,58,WH-VAN-005,DRV02170
INC009181,SHP063590,TRK3725851222,Canada Post,Halifax,Moncton,Weather Delay,Low,Resolved,2026-02-27 04:00:00,2,Cloudy,Low,7.8,167.23,Driver Reassigned,39,WH-OTT-006,DRV02493
INC019875,SHP068557,TRK3997585336,DHL,Toronto,Montreal,Lost Package,Medium,Resolved,2026-01-19 06:00:00,8,Rain,Low,17.95,1849.5,Delivery Rescheduled,75,WH-TOR-001,DRV00998
INC003302,SHP097568,TRK7418983143,Purolator,Toronto,Montreal,Weather Delay,Low,Escalated,2026-01-26 11:00:00,4,Clear,High,17.35,1457.61,Warehouse Escalation,10,WH-MTL-002,DRV00689
INC014120,SHP078480,TRK8500356699,UPS,Vancouver,Kelowna,Customs Hold,Low,Resolved,2026-01-15 16:00:00,8,Snow,Medium,31.2,1085.49,Route Reassigned,30,WH-HFX-003,DRV01976
INC006057,SHP047771,TRK2557127117,UPS,Calgary,Edmonton,Traffic Disruption,Low,Resolved,2026-04-02 16:00:00,0,Storm,High,43.25,437.48,Warehouse Escalation,75,WH-OTT-006,DRV02141
INC008267,SHP033569,TRK9599318895,UPS,Vancouver,Kelowna,Address Issue,Medium,Escalated,2026-06-12 00:00:00,12,Cloudy,Medium,17.55,2051.51,Delivery Rescheduled,12,WH-VAN-005,DRV00343
INC016099,SHP087125,TRK1801374336,Purolator,Halifax,Moncton,Carrier Delay,Medium,Resolved,2026-05-16 16:00:00,1,Cloudy,Medium,11.78,1635.46,Warehouse Escalation,95,WH-VAN-005,DRV02118
INC010954,SHP088770,TRK9797219250,Canada Post,Vancouver,Kelowna,Mechanical Failure,High,Resolved,2026-05-01 15:00:00,12,Fog,High,35.55,1614.92,Customer Notified,12,WH-CGY-004,DRV00124
INC009974,SHP091778,TRK2652274190,Canada Post,Halifax,Moncton,Weather Delay,Low,Open,2026-05-26 02:00:00,48,Clear,Medium,32.95,973.47,Route Reassigned,13,WH-MTL-002,DRV00312
INC003655,SHP041368,TRK9575620183,Canada Post,Ottawa,Toronto,Lost Package,Critical,Resolved,2026-01-24 13:00:00,72,Clear,Medium,35.75,2098.01,Route Reassigned,11,WH-OTT-006,DRV01961
INC003175,SHP096795,TRK5954366842,Canada Post,Toronto,Montreal,Weather Delay,Critical,Under Investigation,2026-03-01 16:00:00,4,Clear,Medium,9.85,323.49,Customer Notified,4,WH-CGY-004,DRV01554
INC021921,SHP043729,TRK9967081703,FedEx,Toronto,Montreal,Weather Delay,Critical,Resolved,2026-05-13 21:00:00,24,Fog,High,41.85,2327.75,Delivery Rescheduled,11,WH-CGY-004,DRV01115
INC022380,SHP090660,TRK7074856300,Canada Post,Ottawa,Toronto,Weather Delay,Low,Resolved,2026-04-20 10:00:00,12,Fog,Medium,28.05,1158.94,Refund Issued,45,WH-MTL-002,DRV01893
INC018081,SHP005250,TRK3974765846,Canada Post,Ottawa,Toronto,Traffic Disruption,Low,Escalated,2026-04-27 00:00:00,1,Rain,Low,14.28,550.23,Carrier Investigation,88,WH-MTL-002,DRV00524
INC004270,SHP067270,TRK6707044733,DHL,Calgary,Edmonton,Damaged Shipment,High,Escalated,2026-02-10 12:00:00,1,Clear,Medium,8.28,589.17,Warehouse Escalation,27,WH-MTL-002,DRV01459
INC011816,SHP086850,TRK1475349334,FedEx,Halifax,Moncton,Weather Delay,Low,Open,2026-04-07 23:00:00,24,Clear,High,27.85,503.35,Refund Issued,11,WH-VAN-005,DRV00665
INC011842,SHP096980,TRK5160245541,UPS,Ottawa,Toronto,Weather Delay,Low,Resolved,2026-05-02 06:00:00,4,Cloudy,High,20.85,307.21,Refund Issued,74,WH-MTL-002,DRV01821
INC024345,SHP015618,TRK1942726908,FedEx,Vancouver,Kelowna,Failed Delivery Attempt,Critical,Open,2026-06-14 12:00:00,1,Snow,High,35.02,2070.22,Refund Issued,46,WH-OTT-006,DRV02134
INC019298,SHP042965,TRK1242472589,Purolator,Halifax,Moncton,Traffic Disruption,Medium,Resolved,2026-01-25 15:00:00,2,Clear,Low,4.3,1294.75,Customer Notified,75,WH-HFX-003,DRV01214
INC017330,SHP035492,TRK9122873045,DHL,Ottawa,Toronto,Failed Delivery Attempt,Low,Resolved,2026-01-11 02:00:00,1,Snow,Low,23.02,2059.94,Delivery Rescheduled,49,WH-TOR-001,DRV00050
INC019816,SHP073241,TRK9644168932,DHL,Ottawa,Toronto,Carrier Delay,Medium,Resolved,2026-02-28 16:00:00,12,Rain,Low,20.05,1684.76,Customer Notified,28,WH-MTL-002,DRV00015
INC012177,SHP072205,TRK2656390202,UPS,Calgary,Edmonton,Weather Delay,Medium,Escalated,2026-06-04 15:00:00,2,Clear,Medium,8.8,1995.8,Delivery Rescheduled,41,WH-HFX-003,DRV00197
INC007808,SHP054821,TRK3249418239,UPS,Vancouver,Kelowna,Mechanical Failure,Low,Resolved,2026-04-09 05:00:00,12,Rain,Medium,24.55,1704.98,Route Reassigned,3,WH-CGY-004,DRV02040
INC021308,SHP082170,TRK4886654160,DHL,Ottawa,Toronto,Warehouse Processing Delay,Medium,Resolved,2026-05-04 23:00:00,4,Rain,Low,15.85,1702.83,Delivery Rescheduled,10,WH-HFX-003,DRV01457
INC009043,SHP080610,TRK2371505790,DHL,Halifax,Moncton,Customs Hold,Low,Resolved,2026-01-21 09:00:00,2,Clear,Low,4.3,1064.8,Carrier Investigation,83,WH-OTT-006,DRV01989
INC006883,SHP053101,TRK6511080202,DHL,Halifax,Moncton,Damaged Shipment,High,Resolved,2026-05-20 10:00:00,4,Rain,High,27.85,1763.15,Delivery Rescheduled,80,WH-OTT-006,DRV02275
INC019148,SHP027620,TRK7688381096,DHL,Ottawa,Toronto,Weather Delay,High,Resolved,2026-02-09 22:00:00,1,Clear,Low,3.78,1316.27,Delivery Rescheduled,49,WH-HFX-003,DRV01611
INC012585,SHP035736,TRK2845003705,Canada Post,Ottawa,Toronto,Weather Delay,Low,Escalated,2026-06-12 05:00:00,1,Clear,Medium,8.28,2169.69,Refund Issued,32,WH-TOR-001,DRV02290
INC002859,SHP015618,TRK1942726908,FedEx,Vancouver,Kelowna,Weather Delay,Medium,Resolved,2026-06-14 23:00:00,1,Snow,High,35.02,93.1,Customer Notified,16,WH-OTT-006,DRV02134
INC003486,SHP043618,TRK1717547332,FedEx,Calgary,Edmonton,Weather Delay,Low,Under Investigation,2026-06-08 00:00:00,2,Clear,Medium,8.8,1357.84,Carrier Investigation,27,WH-CGY-004,DRV00437
INC004276,SHP017330,TRK6136226377,UPS,Ottawa,Toronto,Carrier Delay,High,Escalated,2026-02-28 18:00:00,2,Clear,Severe,23.8,2025.51,Warehouse Escalation,4,WH-TOR-001,DRV01388
INC024334,SHP072829,TRK8185097877,DHL,Vancouver,Kelowna,Carrier Delay,Low,Resolved,2026-02-19 10:00:00,8,Cloudy,High,22.95,2347.32,Warehouse Escalation,26,WH-MTL-002,DRV00333
INC019721,SHP011209,TRK8480112483,Purolator,Toronto,Montreal,Traffic Disruption,Low,Resolved,2026-04-02 06:00:00,24,Clear,Low,15.85,496.68,Shipment Reprocessed,84,WH-CGY-004,DRV01906
INC003944,SHP013381,TRK9352953400,Purolator,Ottawa,Toronto,Lost Package,Medium,Resolved,2026-01-04 04:00:00,4,Clear,Low,5.35,51.25,Driver Reassigned,2,WH-MTL-002,DRV01486
INC001345,SHP076837,TRK4974769357,FedEx,Vancouver,Kelowna,Failed Delivery Attempt,Low,Open,2026-03-13 23:00:00,1,Cloudy,Low,7.28,1224.82,Refund Issued,10,WH-TOR-001,DRV01664
INC019221,SHP064365,TRK6254606211,FedEx,Halifax,Moncton,Lost Package,Medium,Resolved,2026-03-06 06:00:00,4,Clear,Low,5.35,1055.51,Refund Issued,43,WH-OTT-006,DRV00181
INC021442,SHP067910,TRK5753813892,Canada Post,Halifax,Moncton,Weather Delay,Low,Resolved,2026-06-07 15:00:00,2,Storm,Medium,36.8,1738.32,Shipment Reprocessed,56,WH-TOR-001,DRV01805
INC006241,SHP096810,TRK1935324015,Purolator,Ottawa,Toronto,Warehouse Processing Delay,Low,Under Investigation,2026-05-18 12:00:00,8,Cloudy,Medium,15.45,1160.33,Shipment Reprocessed,25,WH-OTT-006,DRV01225
INC006322,SHP094098,TRK8489434400,Canada Post,Ottawa,Toronto,Weather Delay,Low,Resolved,2026-05-06 11:00:00,8,Clear,Low,7.45,124.84,Carrier Investigation,85,WH-CGY-004,DRV01005
INC023091,SHP030561,TRK3455893181,FedEx,Ottawa,Toronto,Damaged Shipment,High,Resolved,2026-05-20 08:00:00,24,Clear,High,27.85,99.38,Delivery Rescheduled,68,WH-HFX-003,DRV01605
INC014607,SHP090893,TRK5509011056,FedEx,Toronto,Montreal,Traffic Disruption,Low,Resolved,2026-04-25 14:00:00,8,Clear,Low,7.45,1896.59,Shipment Reprocessed,7,WH-OTT-006,DRV01506
INC003233,SHP070380,TRK4576446941,FedEx,Toronto,Montreal,Weather Delay,Low,Resolved,2026-04-17 10:00:00,4,Clear,Low,5.35,860.96,Delivery Rescheduled,85,WH-VAN-005,DRV01394
INC002454,SHP024573,TRK5134523195,UPS,Halifax,Moncton,Customs Hold,Low,Resolved,2026-04-18 09:00:00,1,Clear,Medium,8.28,1537.95,Customer Notified,89,WH-MTL-002,DRV01784
INC017911,SHP097526,TRK7384518938,UPS,Halifax,Moncton,Weather Delay,High,Resolved,2026-01-30 08:00:00,24,Clear,High,27.85,128.68,Warehouse Escalation,92,WH-HFX-003,DRV01040
INC020284,SHP069619,TRK6630635694,Purolator,Halifax,Moncton,Traffic Disruption,Medium,Escalated,2026-05-21 08:00:00,8,Rain,High,29.95,1385.39,Carrier Investigation,54,WH-MTL-002,DRV01919
INC011237,SHP067274,TRK3966457616,Purolator,Vancouver,Kelowna,Weather Delay,Medium,Resolved,2026-05-15 18:00:00,2,Clear,Medium,8.8,2461.58,Shipment Reprocessed,2,WH-VAN-005,DRV02355
INC009879,SHP000842,TRK4324030340,UPS,Calgary,Edmonton,Warehouse Processing Delay,Low,Open,2026-02-11 12:00:00,1,Snow,High,35.02,2082.23,Customer Notified,32,WH-CGY-004,DRV02221
INC023769,SHP036023,TRK5668866840,Canada Post,Vancouver,Kelowna,Warehouse Processing Delay,High,Under Investigation,2026-05-22 12:00:00,8,Clear,Low,7.45,2398.41,Carrier Investigation,49,WH-HFX-003,DRV02111
INC015539,SHP037015,TRK9930788618,FedEx,Toronto,Montreal,Warehouse Processing Delay,Critical,Resolved,2026-06-05 11:00:00,4,Clear,Medium,9.85,1244.16,Driver Reassigned,41,WH-OTT-006,DRV00697
INC024937,SHP028864,TRK6936698119,DHL,Ottawa,Toronto,Address Issue,Low,Under Investigation,2026-05-19 05:00:00,8,Clear,Medium,11.95,938.43,Warehouse Escalation,19,WH-MTL-002,DRV02043
INC006620,SHP007984,TRK4551312056,UPS,Calgary,Edmonton,Traffic Disruption,Low,Resolved,2026-03-24 02:00:00,1,Clear,Medium,8.28,1712.72,Route Reassigned,26,WH-HFX-003,DRV00491
INC017484,SHP004269,TRK2948233118,Purolator,Halifax,Moncton,Lost Package,Medium,Resolved,2026-04-15 20:00:00,1,Storm,High,43.78,893.05,Warehouse Escalation,15,WH-CGY-004,DRV00150
INC023619,SHP009350,TRK7415506036,FedEx,Toronto,Montreal,Traffic Disruption,Medium,Resolved,2026-02-28 23:00:00,4,Cloudy,High,20.85,1850.39,Refund Issued,82,WH-VAN-005,DRV00237
INC005036,SHP069985,TRK2309399138,DHL,Halifax,Moncton,Failed Delivery Attempt,Low,Escalated,2026-05-14 20:00:00,1,Clear,Medium,8.28,2077.01,Shipment Reprocessed,70,WH-CGY-004,DRV00335
INC001436,SHP013509,TRK9292212105,Canada Post,Toronto,Montreal,Traffic Disruption,Medium,Resolved,2026-01-27 10:00:00,1,Clear,Low,3.78,322.04,Refund Issued,33,WH-TOR-001,DRV00585
INC004189,SHP078927,TRK6632424334,Canada Post,Calgary,Edmonton,Traffic Disruption,Medium,Resolved,2026-01-08 09:00:00,72,Snow,Medium,55.0,847.4,Driver Reassigned,90,WH-OTT-006,DRV02157
INC006282,SHP075835,TRK3175052634,DHL,Calgary,Edmonton,Carrier Delay,Medium,Resolved,2026-02-02 18:00:00,72,Storm,Medium,63.75,638.96,Driver Reassigned,24,WH-HFX-003,DRV00431
INC013704,SHP045609,TRK1006748317,UPS,Calgary,Edmonton,Warehouse Processing Delay,Low,Resolved,2026-04-30 12:00:00,1,Clear,Medium,8.28,724.63,Warehouse Escalation,78,WH-VAN-005,DRV02334
INC018039,SHP047713,TRK9729156546,UPS,Toronto,Montreal,Mechanical Failure,Low,Escalated,2026-02-09 22:00:00,1,Clear,Medium,8.28,627.58,Refund Issued,66,WH-OTT-006,DRV00768
INC008275,SHP014948,TRK9844812321,Purolator,Ottawa,Toronto,Weather Delay,Medium,Resolved,2026-02-26 05:00:00,4,Clear,Medium,9.85,1474.62,Warehouse Escalation,30,WH-CGY-004,DRV00457
INC024883,SHP098623,TRK6802482405,UPS,Calgary,Edmonton,Failed Delivery Attempt,High,Resolved,2026-01-27 10:00:00,2,Clear,Low,4.3,2340.47,Carrier Investigation,29,WH-OTT-006,DRV01845
INC018362,SHP038491,TRK9550797080,DHL,Toronto,Montreal,Warehouse Processing Delay,Low,Resolved,2026-05-20 01:00:00,24,Clear,Low,15.85,2341.74,Route Reassigned,9,WH-TOR-001,DRV02437
INC011382,SHP070266,TRK7107973250,UPS,Vancouver,Kelowna,Traffic Disruption,Low,Under Investigation,2026-03-01 10:00:00,2,Rain,High,26.8,1890.33,Shipment Reprocessed,32,WH-CGY-004,DRV01457
INC011994,SHP083524,TRK2588109663,Purolator,Toronto,Montreal,Mechanical Failure,High,Open,2026-02-09 03:00:00,1,Rain,Low,14.28,2248.56,Carrier Investigation,50,WH-HFX-003,DRV00197
INC014696,SHP018055,TRK9163443616,FedEx,Halifax,Moncton,Customs Hold,Low,Resolved,2026-03-26 18:00:00,2,Clear,Medium,8.8,397.34,Route Reassigned,2,WH-VAN-005,DRV00071
INC020640,SHP091007,TRK2331621675,Purolator,Halifax,Moncton,Customs Hold,Medium,Open,2026-04-13 12:00:00,12,Rain,Low,20.05,2148.08,Warehouse Escalation,23,WH-OTT-006,DRV02403
INC023506,SHP028648,TRK2170084742,Canada Post,Toronto,Montreal,Customs Hold,Critical,Resolved,2026-01-13 10:00:00,2,Rain,High,26.8,574.95,Customer Notified,64,WH-HFX-003,DRV01399
INC003848,SHP025946,TRK2509050440,FedEx,Toronto,Montreal,Lost Package,Low,Under Investigation,2026-02-25 17:00:00,4,Cloudy,Low,8.85,461.49,Shipment Reprocessed,83,WH-CGY-004,DRV01012
INC014291,SHP066543,TRK9956455413,Purolator,Vancouver,Kelowna,Address Issue,Medium,Resolved,2026-05-31 13:00:00,1,Clear,Medium,8.28,1308.53,Shipment Reprocessed,18,WH-TOR-001,DRV01254
INC002219,SHP055022,TRK6576733251,Purolator,Vancouver,Kelowna,Weather Delay,Low,Resolved,2026-06-06 22:00:00,2,Clear,Low,4.3,584.29,Shipment Reprocessed,25,WH-HFX-003,DRV01030
INC015822,SHP065962,TRK3671579302,FedEx,Calgary,Edmonton,Warehouse Processing Delay,High,Resolved,2026-01-09 04:00:00,2,Rain,Low,14.8,1583.52,Refund Issued,95,WH-TOR-001,DRV00644
