shipment_id,tracking_number,carrier,origin,destination,distance_km,estimated_duration_hours,shipment_date,estimated_delivery_date,actual_delivery_date,shipment_status,delay_hours,package_weight_kg,package_type,shipping_cost_cad,priority_level,service_level,customer_type,weather_condition,traffic_level,warehouse_id,driver_id,fuel_cost_cad,delivery_cost_cad,delay_reason,on_time_delivery,route_risk_score,risk_category,delivery_performance
SHP028928,TRK1782823680,Canada Post,Calgary,Edmonton,300.44,4.62,2026-04-10,2026-04-11,2026-04-11,Minor Delay,2,24.73,Documents,57.27,Standard,Priority,Business,Clear,High,WH-MTL-002,DRV01485,79.82,137.09,Address Issue,0,16.3,Low,Slight Delay
SHP061588,TRK4137580220,DHL,Ottawa,Toronto,404.47,6.65,2026-03-28,2026-03-29,2026-03-29,Delivered,0,43.74,Medium Parcel,104.68,Same-Day,Priority,Retail,Rain,High,WH-MTL-002,DRV00209,166.26,270.94,None,1,25.75,Medium,On Time
SHP067621,TRK1069604710,UPS,Ottawa,Toronto,404.47,6.65,2026-03-12,2026-03-13,2026-03-13,Delivered,0,38.92,Fragile,93.39,Same-Day,Overnight,Business,Clear,Medium,WH-VAN-005,DRV00608,91.67,185.06,None,1,7.75,Low,On Time
SHP085717,TRK7348990095,Purolator,Ottawa,Toronto,404.47,6.65,2026-03-02,2026-03-03,2026-03-03,Delivered,0,19.59,Fragile,67.58,Same-Day,Overnight,Business,Clear,Medium,WH-HFX-003,DRV02445,82.18,149.76,None,1,7.75,Low,On Time
SHP097131,TRK4919278424,Canada Post,Calgary,Edmonton,300.44,4.62,2026-03-29,2026-03-30,2026-03-30,Delivered,0,16.63,Fragile,68.93,Same-Day,Two-Day,Business,Storm,Medium,WH-OTT-006,DRV01755,82.74,151.67,None,1,35.75,Medium,On Time
SHP035368,TRK4952957186,DHL,Calgary,Edmonton,300.44,4.62,2026-02-20,2026-02-21,2026-02-21,Delivered,0,1.76,Electronics,56.68,Same-Day,Priority,Business,Clear,Medium,WH-TOR-001,DRV01611,89.35,146.03,None,1,7.75,Low,On Time
SHP039256,TRK4924214424,DHL,Ottawa,Toronto,404.47,6.65,2026-05-26,2026-05-27,2026-05-27,Minor Delay,8,14.27,Small Parcel,59.57,Same-Day,Ground,Retail,Clear,High,WH-TOR-001,DRV01897,157.15,216.72,Traffic,0,19.45,Low,Slight Delay
SHP029407,TRK1731403246,FedEx,Vancouver,Kelowna,390.79,6.06,2026-06-25,2026-06-26,2026-06-26,Delivered,0,24.63,Electronics,66.76,Same-Day,Ground,Enterprise,Clear,High,WH-MTL-002,DRV01933,104.02,170.78,None,1,15.25,Low,On Time
SHP078423,TRK4631665138,UPS,Calgary,Edmonton,300.44,4.62,2026-06-25,2026-06-26,2026-06-26,Delivered,0,33.4,Large Parcel,81.94,Standard,Two-Day,Business,Cloudy,High,WH-MTL-002,DRV01362,62.49,144.43,None,1,18.75,Low,On Time
SHP045483,TRK4006725347,FedEx,Calgary,Edmonton,300.44,4.62,2026-06-29,2026-06-30,2026-06-30,Delivered,0,12.03,Large Parcel,67.84,Standard,Two-Day,Enterprise,Clear,Medium,WH-TOR-001,DRV01983,74.14,141.98,None,1,7.75,Low,On Time
SHP094189,TRK6765544575,Purolator,Calgary,Edmonton,300.44,4.62,2026-05-31,2026-06-01,2026-06-01,Minor Delay,2,41.19,Documents,83.01,Standard,Priority,Retail,Clear,Low,WH-MTL-002,DRV02421,115.02,198.03,Address Issue,0,4.3,Low,Slight Delay
SHP083294,TRK5269934661,Canada Post,Halifax,Moncton,265.46,4.13,2026-01-08,2026-01-09,2026-01-09,Delivered,0,3.44,Small Parcel,49.12,Same-Day,Ground,Enterprise,Clear,Low,WH-TOR-001,DRV00774,90.31,139.43,None,1,3.25,Low,On Time
SHP049776,TRK7557945906,DHL,Calgary,Edmonton,300.44,4.62,2026-02-20,2026-02-21,2026-02-21,Minor Delay,2,28.92,Documents,83.2,Standard,Two-Day,Retail,Rain,Low,WH-VAN-005,DRV02464,73.32,156.52,Weather,0,14.8,Low,Slight Delay
SHP029923,TRK7954648318,UPS,Vancouver,Kelowna,390.79,6.06,2026-03-17,2026-03-18,2026-03-18,Delivered,0,32.54,Fragile,93.14,Express,Two-Day,Business,Fog,Medium,WH-TOR-001,DRV02498,118.45,211.59,None,1,21.75,Low,On Time
SHP013522,TRK9207210574,UPS,Halifax,Moncton,265.46,4.13,2026-04-12,2026-04-13,2026-04-13,Delayed,12,33.07,Medium Parcel,71.52,Same-Day,Overnight,Enterprise,Clear,Medium,WH-OTT-006,DRV01744,94.66,166.18,Traffic,0,14.05,Low,Delayed
SHP006717,TRK3833253841,DHL,Ottawa,Toronto,404.47,6.65,2026-06-06,2026-06-07,2026-06-07,Delivered,0,14.92,Small Parcel,81.53,Express,Two-Day,Business,Clear,Medium,WH-TOR-001,DRV01663,128.03,209.56,None,1,7.75,Low,On Time
SHP008283,TRK8700453694,DHL,Calgary,Edmonton,300.44,4.62,2026-05-24,2026-05-25,2026-05-25,Delivered,0,31.73,Small Parcel,78.01,Express,Two-Day,Retail,Cloudy,Low,WH-VAN-005,DRV00286,104.97,182.98,None,1,6.75,Low,On Time
SHP006114,TRK3317062763,DHL,Toronto,Montreal,543.55,8.66,2026-01-12,2026-01-14,2026-01-14,Delivered,0,35.3,Small Parcel,103.53,Express,Ground,Business,Rain,High,WH-TOR-001,DRV01660,168.34,271.87,None,1,25.75,Medium,On Time
SHP096389,TRK7401209466,FedEx,Toronto,Montreal,543.55,8.66,2026-01-23,2026-01-25,2026-01-25,Delivered,0,6.38,Medium Parcel,77.52,Standard,Ground,Business,Clear,Low,WH-VAN-005,DRV01131,215.37,292.89,None,1,3.25,Low,On Time
SHP009974,TRK2442924573,UPS,Toronto,Montreal,543.55,8.66,2026-05-05,2026-05-07,2026-05-07,Minor Delay,4,4.93,Documents,69.16,Same-Day,Two-Day,Retail,Clear,Severe,WH-OTT-006,DRV01300,159.13,228.29,Traffic,0,24.85,Low,Slight Delay
SHP094601,TRK1840747744,UPS,Vancouver,Kelowna,390.79,6.06,2026-01-24,2026-01-25,2026-01-25,Minor Delay,8,38.23,Electronics,95.98,Express,Priority,Enterprise,Snow,Medium,WH-OTT-006,DRV01349,122.77,218.75,Traffic,0,31.2,Medium,Slight Delay
SHP055131,TRK5686088175,Canada Post,Halifax,Moncton,265.46,4.13,2026-03-25,2026-03-26,2026-03-26,Delivered,0,10.6,Fragile,58.1,Express,Overnight,Retail,Clear,Medium,WH-VAN-005,DRV00770,49.45,107.55,None,1,7.75,Low,On Time
SHP016175,TRK6342022206,DHL,Halifax,Moncton,265.46,4.13,2026-02-24,2026-02-25,2026-02-25,Delivered,0,41.55,Fragile,71.0,Same-Day,Ground,Enterprise,Cloudy,Medium,WH-CGY-004,DRV02212,62.64,133.64,None,1,11.25,Low,On Time
SHP035749,TRK6618325600,UPS,Ottawa,Toronto,404.47,6.65,2026-02-09,2026-02-10,2026-02-10,Delivered,0,39.49,Large Parcel,91.45,Same-Day,Two-Day,Enterprise,Clear,Severe,WH-TOR-001,DRV01325,106.28,197.73,None,1,22.75,Low,On Time
SHP046758,TRK6646282718,Purolator,Calgary,Edmonton,300.44,4.62,2026-06-08,2026-06-09,2026-06-09,Delivered,0,22.91,Electronics,69.17,Standard,Overnight,Enterprise,Fog,High,WH-TOR-001,DRV02047,111.54,180.71,None,1,29.25,Medium,On Time
SHP041638,TRK8237160501,Canada Post,Halifax,Moncton,265.46,4.13,2026-02-07,2026-02-08,2026-02-08,Delivered,0,22.07,Electronics,57.03,Express,Two-Day,Retail,Fog,Medium,WH-TOR-001,DRV00475,78.21,135.24,None,1,21.75,Low,On Time
SHP082757,TRK7104896959,FedEx,Calgary,Edmonton,300.44,4.62,2026-06-02,2026-06-03,2026-06-03,Delivered,0,29.24,Large Parcel,75.76,Same-Day,Two-Day,Retail,Rain,High,WH-OTT-006,DRV01670,119.6,195.36,None,1,25.75,Medium,On Time
SHP062686,TRK4773174100,UPS,Ottawa,Toronto,404.47,6.65,2026-02-27,2026-02-28,2026-02-28,Delivered,0,3.98,Fragile,50.79,Same-Day,Two-Day,Business,Clear,Low,WH-CGY-004,DRV00237,118.35,169.14,None,1,3.25,Low,On Time
SHP088565,TRK8641275654,DHL,Ottawa,Toronto,404.47,6.65,2026-06-07,2026-06-08,2026-06-08,Delivered,0,9.31,Electronics,67.05,Standard,Priority,Enterprise,Rain,Medium,WH-CGY-004,DRV01991,151.42,218.47,None,1,18.25,Low,On Time
SHP033147,TRK3271316310,FedEx,Calgary,Edmonton,300.44,4.62,2026-01-12,2026-01-13,2026-01-13,Minor Delay,1,29.3,Large Parcel,86.89,Same-Day,Two-Day,Retail,Clear,High,WH-MTL-002,DRV00516,71.82,158.71,Warehouse Delay,0,15.78,Low,Slight Delay
SHP046153,TRK4419154281,Purolator,Calgary,Edmonton,300.44,4.62,2026-02-21,2026-02-22,2026-02-22,Delivered,0,22.81,Large Parcel,78.9,Same-Day,Two-Day,Retail,Cloudy,High,WH-MTL-002,DRV00011,105.35,184.25,None,1,18.75,Low,On Time
SHP048613,TRK1254094880,Canada Post,Halifax,Moncton,265.46,4.13,2026-04-07,2026-04-08,2026-04-08,Minor Delay,2,24.23,Documents,73.06,Standard,Overnight,Enterprise,Cloudy,High,WH-HFX-003,DRV01114,111.06,184.12,Weather,0,19.8,Low,Slight Delay
SHP070257,TRK7140900866,Canada Post,Vancouver,Kelowna,390.79,6.06,2026-02-07,2026-02-08,2026-02-08,Delivered,0,6.24,Documents,63.58,Standard,Two-Day,Business,Rain,Medium,WH-VAN-005,DRV01117,115.94,179.52,None,1,18.25,Low,On Time
SHP044966,TRK9720097292,Purolator,Toronto,Montreal,543.55,8.66,2026-01-14,2026-01-16,2026-01-18,Critical Delay,48,38.47,Fragile,101.76,Express,Ground,Business,Clear,High,WH-CGY-004,DRV00101,154.47,256.23,Warehouse Delay,0,40.45,Medium,Severely Delayed
SHP025460,TRK2375042267,Canada Post,Calgary,Edmonton,300.44,4.62,2026-02-03,2026-02-04,2026-02-04,Delivered,0,20.0,Small Parcel,70.93,Same-Day,Priority,Business,Fog,High,WH-TOR-001,DRV00091,78.99,149.92,None,1,29.25,Medium,On Time
SHP096233,TRK9125733668,Purolator,Vancouver,Kelowna,390.79,6.06,2026-01-19,2026-01-20,2026-01-20,Delivered,0,0.64,Medium Parcel,50.77,Standard,Ground,Business,Clear,Low,WH-OTT-006,DRV01368,148.81,199.58,None,1,3.25,Low,On Time
SHP060839,TRK8001766738,Canada Post,Vancouver,Kelowna,390.79,6.06,2026-05-04,2026-05-05,2026-05-05,Delivered,0,44.03,Electronics,94.62,Same-Day,Overnight,Business,Fog,Low,WH-VAN-005,DRV00014,135.45,230.07,None,1,17.25,Low,On Time
SHP046751,TRK4140562800,Purolator,Toronto,Montreal,543.55,8.66,2026-01-14,2026-01-16,2026-01-16,Delivered,0,12.01,Medium Parcel,71.87,Same-Day,Two-Day,Enterprise,Cloudy,High,WH-OTT-006,DRV00913,180.9,252.77,None,1,18.75,Low,On Time
SHP014312,TRK5471528215,Purolator,Ottawa,Toronto,404.47,6.65,2026-02-08,2026-02-09,2026-02-09,Minor Delay,1,32.32,Large Parcel,88.38,Same-Day,Ground,Retail,Clear,Medium,WH-OTT-006,DRV00200,97.33,185.71,Warehouse Delay,0,8.28,Low,Slight Delay
SHP057748,TRK9503570810,UPS,Calgary,Edmonton,300.44,4.62,2026-05-06,2026-05-07,2026-05-07,Delivered,0,18.8,Documents,63.35,Express,Priority,Business,Fog,High,WH-CGY-004,DRV01027,88.03,151.38,None,1,29.25,Medium,On Time
SHP007211,TRK2105166191,FedEx,Calgary,Edmonton,300.44,4.62,2026-01-11,2026-01-12,2026-01-12,Delivered,0,0.81,Fragile,57.38,Same-Day,Ground,Enterprise,Rain,Low,WH-OTT-006,DRV00676,91.65,149.03,None,1,13.75,Low,On Time
SHP070407,TRK5913271124,Canada Post,Calgary,Edmonton,300.44,4.62,2026-03-13,2026-03-14,2026-03-14,Delivered,0,6.64,Fragile,44.15,Same-Day,Ground,Retail,Cloudy,Low,WH-VAN-005,DRV02498,105.89,150.04,None,1,6.75,Low,On Time
SHP041191,TRK9608717894,FedEx,Halifax,Moncton,265.46,4.13,2026-01-11,2026-01-12,2026-01-12,Delivered,0,21.77,Small Parcel,77.03,Express,Priority,Retail,Clear,Medium,WH-OTT-006,DRV02215,49.76,126.79,None,1,7.75,Low,On Time
SHP016507,TRK7623120707,DHL,Toronto,Montreal,543.55,8.66,2026-04-14,2026-04-16,2026-04-16,Delivered,0,29.96,Large Parcel,95.34,Same-Day,Priority,Business,Rain,Severe,WH-HFX-003,DRV00677,176.62,271.96,None,1,33.25,Medium,On Time
SHP084433,TRK5674225724,DHL,Toronto,Montreal,543.55,8.66,2026-06-22,2026-06-24,2026-06-24,Delivered,0,24.19,Small Parcel,100.73,Express,Ground,Enterprise,Rain,Low,WH-MTL-002,DRV01872,110.79,211.52,None,1,13.75,Low,On Time
SHP057045,TRK3351171975,Canada Post,Ottawa,Toronto,404.47,6.65,2026-03-15,2026-03-16,2026-03-16,Delivered,0,16.38,Fragile,57.98,Express,Overnight,Business,Clear,Medium,WH-VAN-005,DRV01896,77.89,135.87,None,1,7.75,Low,On Time
SHP074502,TRK3883341889,DHL,Vancouver,Kelowna,390.79,6.06,2026-04-17,2026-04-18,2026-04-18,Minor Delay,8,39.13,Large Parcel,82.01,Same-Day,Two-Day,Retail,Cloudy,Low,WH-CGY-004,DRV01040,159.8,241.81,Weather,0,10.95,Low,Slight Delay
SHP017043,TRK9680289356,FedEx,Vancouver,Kelowna,390.79,6.06,2026-01-22,2026-01-23,2026-01-23,Delivered,0,24.98,Documents,67.12,Same-Day,Priority,Enterprise,Clear,Low,WH-HFX-003,DRV00889,125.2,192.32,None,1,3.25,Low,On Time
SHP065166,TRK1066700872,DHL,Toronto,Montreal,543.55,8.66,2026-01-17,2026-01-19,2026-01-19,Delivered,0,39.33,Medium Parcel,113.58,Express,Ground,Enterprise,Clear,High,WH-TOR-001,DRV00875,101.19,214.77,None,1,15.25,Low,On Time
SHP064300,TRK7061939448,Canada Post,Vancouver,Kelowna,390.79,6.06,2026-01-04,2026-01-05,2026-01-05,Delivered,0,33.38,Documents,85.48,Same-Day,Two-Day,Enterprise,Clear,Medium,WH-OTT-006,DRV02468,148.76,234.24,None,1,7.75,Low,On Time
SHP009084,TRK1636173362,DHL,Halifax,Moncton,265.46,4.13,2026-03-14,2026-03-15,2026-03-15,Delivered,0,19.86,Fragile,66.77,Same-Day,Two-Day,Enterprise,Fog,Low,WH-TOR-001,DRV02442,108.74,175.51,None,1,17.25,Low,On Time
SHP039811,TRK1820719962,Purolator,Halifax,Moncton,265.46,4.13,2026-01-02,2026-01-03,2026-01-03,Delivered,0,1.91,Large Parcel,59.78,Express,Two-Day,Enterprise,Cloudy,Low,WH-OTT-006,DRV02301,99.52,159.3,None,1,6.75,Low,On Time
SHP078163,TRK2184247219,UPS,Calgary,Edmonton,300.44,4.62,2026-01-07,2026-01-08,2026-01-08,Delivered,0,9.28,Fragile,47.99,Standard,Ground,Business,Clear,Low,WH-VAN-005,DRV00933,91.99,139.98,None,1,3.25,Low,On Time
SHP006555,TRK6137790336,FedEx,Ottawa,Toronto,404.47,6.65,2026-01-19,2026-01-20,2026-01-20,Delivered,0,9.9,Documents,65.81,Same-Day,Priority,Retail,Fog,Low,WH-HFX-003,DRV00245,147.72,213.53,None,1,17.25,Low,On Time
SHP015833,TRK1767216345,Purolator,Toronto,Montreal,543.55,8.66,2026-05-14,2026-05-16,2026-05-16,Delivered,0,20.78,Small Parcel,71.55,Same-Day,Ground,Business,Rain,Medium,WH-VAN-005,DRV01830,223.09,294.64,None,1,18.25,Low,On Time
SHP016151,TRK2717405033,Canada Post,Halifax,Moncton,265.46,4.13,2026-03-06,2026-03-07,2026-03-07,Delivered,0,7.46,Medium Parcel,65.33,Same-Day,Priority,Enterprise,Cloudy,Medium,WH-VAN-005,DRV00546,88.77,154.1,None,1,11.25,Low,On Time
SHP082835,TRK5590936211,Canada Post,Halifax,Moncton,265.46,4.13,2026-05-30,2026-05-31,2026-05-31,Delivered,0,36.73,Documents,77.26,Express,Overnight,Retail,Fog,High,WH-HFX-003,DRV02169,79.41,156.67,None,1,29.25,Medium,On Time
SHP098293,TRK2553966389,Canada Post,Ottawa,Toronto,404.47,6.65,2026-03-22,2026-03-23,2026-03-23,Delivered,0,15.37,Large Parcel,62.37,Same-Day,Two-Day,Business,Clear,Medium,WH-TOR-001,DRV01198,125.61,187.98,None,1,7.75,Low,On Time
SHP030562,TRK7925775771,UPS,Vancouver,Kelowna,390.79,6.06,2026-01-24,2026-01-25,2026-01-25,Delivered,0,24.77,Electronics,76.05,Same-Day,Priority,Enterprise,Clear,High,WH-MTL-002,DRV01287,101.54,177.59,None,1,15.25,Low,On Time
SHP040485,TRK4768536967,DHL,Calgary,Edmonton,300.44,4.62,2026-03-07,2026-03-08,2026-03-08,Delivered,0,8.08,Large Parcel,63.18,Same-Day,Overnight,Retail,Cloudy,Medium,WH-OTT-006,DRV00618,71.37,134.55,None,1,11.25,Low,On Time
SHP025681,TRK6710753408,Purolator,Calgary,Edmonton,300.44,4.62,2026-03-03,2026-03-04,2026-03-04,Delivered,0,28.65,Small Parcel,60.22,Same-Day,Priority,Enterprise,Clear,Medium,WH-CGY-004,DRV00403,111.08,171.3,None,1,7.75,Low,On Time
SHP024708,TRK8797660088,Canada Post,Toronto,Montreal,543.55,8.66,2026-02-19,2026-02-21,2026-02-21,Minor Delay,4,43.14,Large Parcel,94.49,Same-Day,Ground,Retail,Snow,Low,WH-MTL-002,DRV02272,115.56,210.05,Traffic,0,24.6,Low,Slight Delay
SHP081227,TRK6177487235,DHL,Vancouver,Kelowna,390.79,6.06,2026-04-28,2026-04-29,2026-04-29,Delivered,0,17.39,Large Parcel,82.34,Standard,Overnight,Retail,Storm,High,WH-TOR-001,DRV02125,105.0,187.34,None,1,43.25,Medium,On Time
SHP036021,TRK4886353623,UPS,Calgary,Edmonton,300.44,4.62,2026-03-25,2026-03-26,2026-03-26,Delivered,0,15.95,Large Parcel,57.45,Same-Day,Ground,Retail,Clear,Medium,WH-TOR-001,DRV02252,110.97,168.42,None,1,7.75,Low,On Time
SHP006485,TRK6106045538,UPS,Ottawa,Toronto,404.47,6.65,2026-06-21,2026-06-22,2026-06-22,Minor Delay,4,20.79,Documents,67.41,Express,Priority,Enterprise,Clear,Low,WH-TOR-001,DRV00784,133.63,201.04,Weather,0,5.35,Low,Slight Delay
SHP051321,TRK1703569948,DHL,Ottawa,Toronto,404.47,6.65,2026-05-17,2026-05-18,2026-05-18,Delivered,0,39.59,Small Parcel,78.31,Same-Day,Two-Day,Retail,Clear,Medium,WH-VAN-005,DRV02294,85.59,163.9,None,1,7.75,Low,On Time
SHP044447,TRK8280173033,Purolator,Ottawa,Toronto,404.47,6.65,2026-04-21,2026-04-22,2026-04-22,Delivered,0,27.67,Electronics,88.4,Same-Day,Ground,Retail,Clear,Low,WH-MTL-002,DRV00977,141.5,229.9,None,1,3.25,Low,On Time
SHP011728,TRK1944250374,Purolator,Toronto,Montreal,543.55,8.66,2026-03-18,2026-03-20,2026-03-20,Delivered,0,14.33,Documents,76.74,Standard,Two-Day,Retail,Fog,Medium,WH-HFX-003,DRV02248,130.39,207.13,None,1,21.75,Low,On Time
SHP039221,TRK3944141070,DHL,Toronto,Montreal,543.55,8.66,2026-02-10,2026-02-12,2026-02-12,Delivered,0,4.81,Fragile,70.25,Same-Day,Ground,Business,Clear,Medium,WH-OTT-006,DRV00042,169.54,239.79,None,1,7.75,Low,On Time
SHP025834,TRK3688099909,UPS,Vancouver,Kelowna,390.79,6.06,2026-05-26,2026-05-27,2026-05-27,Delivered,0,8.33,Documents,58.89,Express,Two-Day,Enterprise,Clear,Medium,WH-TOR-001,DRV02037,93.61,152.5,None,1,7.75,Low,On Time
SHP051952,TRK7492337966,UPS,Halifax,Moncton,265.46,4.13,2026-01-15,2026-01-16,2026-01-16,Delivered,0,32.11,Documents,85.87,Express,Priority,Retail,Rain,High,WH-CGY-004,DRV00012,105.74,191.61,None,1,25.75,Medium,On Time
SHP046081,TRK2491492966,Canada Post,Toronto,Montreal,543.55,8.66,2026-03-15,2026-03-17,2026-03-17,Delivered,0,2.0,Electronics,78.56,Same-Day,Overnight,Business,Cloudy,Low,WH-HFX-003,DRV01152,188.87,267.43,None,1,6.75,Low,On Time
SHP061669,TRK2841027217,DHL,Calgary,Edmonton,300.44,4.62,2026-05-02,2026-05-03,2026-05-03,Delivered,0,35.31,Small Parcel,82.98,Standard,Priority,Retail,Cloudy,High,WH-CGY-004,DRV01844,109.64,192.62,None,1,18.75,Low,On Time
SHP023817,TRK4585468246,UPS,Vancouver,Kelowna,390.79,6.06,2026-05-19,2026-05-20,2026-05-20,Delivered,0,40.2,Fragile,102.41,Standard,Overnight,Business,Clear,Medium,WH-TOR-001,DRV01214,146.49,248.9,None,1,7.75,Low,On Time
SHP036667,TRK3267431231,Canada Post,Calgary,Edmonton,300.44,4.62,2026-01-08,2026-01-09,2026-01-09,Delivered,0,22.25,Fragile,79.0,Standard,Ground,Business,Clear,Low,WH-HFX-003,DRV01558,107.04,186.04,None,1,3.25,Low,On Time
SHP020248,TRK1626968343,DHL,Vancouver,Kelowna,390.79,6.06,2026-06-29,2026-06-30,2026-06-30,Delivered,0,1.33,Medium Parcel,53.69,Express,Priority,Enterprise,Clear,Low,WH-MTL-002,DRV01418,139.38,193.07,None,1,3.25,Low,On Time
SHP045524,TRK6832385627,FedEx,Vancouver,Kelowna,390.79,6.06,2026-01-20,2026-01-21,2026-01-21,Delivered,0,30.44,Large Parcel,84.93,Same-Day,Two-Day,Enterprise,Rain,Low,WH-MTL-002,DRV01471,99.07,184.0,None,1,13.75,Low,On Time
SHP030875,TRK9170032042,UPS,Calgary,Edmonton,300.44,4.62,2026-06-19,2026-06-20,2026-06-20,Delivered,0,32.23,Small Parcel,74.19,Express,Priority,Business,Rain,High,WH-CGY-004,DRV00963,104.3,178.49,None,1,25.75,Medium,On Time
SHP013394,TRK3219980177,UPS,Vancouver,Kelowna,390.79,6.06,2026-05-13,2026-05-14,2026-05-14,Delivered,0,12.14,Electronics,63.08,Express,Two-Day,Retail,Cloudy,Low,WH-VAN-005,DRV01875,84.01,147.09,None,1,6.75,Low,On Time
SHP065792,TRK4529598189,UPS,Toronto,Montreal,543.55,8.66,2026-03-03,2026-03-05,2026-03-05,Minor Delay,1,29.81,Fragile,84.54,Standard,Priority,Enterprise,Clear,Medium,WH-CGY-004,DRV00060,211.58,296.12,Traffic,0,8.28,Low,Slight Delay
SHP001400,TRK7641084453,UPS,Vancouver,Kelowna,390.79,6.06,2026-01-16,2026-01-17,2026-01-17,Delivered,0,5.21,Electronics,54.34,Express,Two-Day,Retail,Snow,High,WH-MTL-002,DRV01001,80.29,134.63,None,1,34.5,Medium,On Time
SHP069444,TRK7127724146,UPS,Toronto,Montreal,543.55,8.66,2026-01-25,2026-01-27,2026-01-27,Minor Delay,1,0.25,Fragile,60.23,Same-Day,Overnight,Retail,Clear,Medium,WH-HFX-003,DRV00408,207.48,267.71,Weather,0,8.28,Low,Slight Delay
SHP011609,TRK4152070276,DHL,Toronto,Montreal,543.55,8.66,2026-05-31,2026-06-02,2026-06-02,Delivered,0,35.96,Medium Parcel,109.06,Express,Ground,Business,Clear,Medium,WH-TOR-001,DRV02163,220.48,329.54,None,1,7.75,Low,On Time
SHP024032,TRK2866052681,FedEx,Calgary,Edmonton,300.44,4.62,2026-02-03,2026-02-04,2026-02-04,Minor Delay,2,30.09,Medium Parcel,85.14,Standard,Overnight,Retail,Clear,High,WH-MTL-002,DRV00819,88.39,173.53,Carrier Delay,0,16.3,Low,Slight Delay
SHP069816,TRK5185290181,Purolator,Vancouver,Kelowna,390.79,6.06,2026-02-19,2026-02-20,2026-02-20,Delivered,0,2.38,Medium Parcel,50.52,Same-Day,Overnight,Enterprise,Storm,Low,WH-TOR-001,DRV00238,145.6,196.12,None,1,31.25,Medium,On Time
SHP092407,TRK4072843827,Purolator,Vancouver,Kelowna,390.79,6.06,2026-05-26,2026-05-27,2026-05-27,Delivered,0,33.65,Documents,78.27,Same-Day,Ground,Business,Clear,High,WH-HFX-003,DRV02139,102.47,180.74,None,1,15.25,Low,On Time
SHP087146,TRK3953746685,FedEx,Ottawa,Toronto,404.47,6.65,2026-04-03,2026-04-04,2026-04-04,Minor Delay,4,27.26,Small Parcel,87.36,Express,Two-Day,Enterprise,Clear,Low,WH-CGY-004,DRV00044,157.87,245.23,Address Issue,0,5.35,Low,Slight Delay
SHP053975,TRK1148487819,DHL,Calgary,Edmonton,300.44,4.62,2026-02-13,2026-02-14,2026-02-14,Delivered,0,39.24,Fragile,70.59,Same-Day,Priority,Retail,Cloudy,Medium,WH-OTT-006,DRV00203,54.36,124.95,None,1,11.25,Low,On Time
SHP099172,TRK8305476571,FedEx,Calgary,Edmonton,300.44,4.62,2026-06-01,2026-06-02,2026-06-02,Minor Delay,2,21.18,Documents,69.96,Standard,Overnight,Retail,Clear,Medium,WH-HFX-003,DRV01549,83.62,153.58,Weather,0,8.8,Low,Slight Delay
SHP017388,TRK7181833675,Canada Post,Ottawa,Toronto,404.47,6.65,2026-05-30,2026-05-31,2026-05-31,Delivered,0,10.06,Documents,68.24,Same-Day,Ground,Retail,Rain,Medium,WH-TOR-001,DRV02492,161.92,230.16,None,1,18.25,Low,On Time
SHP029003,TRK4123530925,FedEx,Halifax,Moncton,265.46,4.13,2026-06-14,2026-06-15,2026-06-15,Delivered,0,24.41,Small Parcel,65.75,Standard,Two-Day,Enterprise,Clear,Medium,WH-MTL-002,DRV01014,68.93,134.68,None,1,7.75,Low,On Time
SHP090950,TRK8519316532,Purolator,Toronto,Montreal,543.55,8.66,2026-01-12,2026-01-14,2026-01-14,Delivered,0,26.44,Electronics,102.34,Standard,Priority,Enterprise,Rain,Medium,WH-OTT-006,DRV02469,226.64,328.98,None,1,18.25,Low,On Time
SHP077307,TRK6347315683,UPS,Halifax,Moncton,265.46,4.13,2026-05-13,2026-05-14,2026-05-15,Delayed,24,6.3,Fragile,55.99,Standard,Ground,Retail,Rain,Low,WH-MTL-002,DRV02159,103.91,159.9,Weather,0,26.35,Medium,Delayed
SHP092887,TRK8658181795,Canada Post,Calgary,Edmonton,300.44,4.62,2026-01-19,2026-01-20,2026-01-20,Delivered,0,28.49,Large Parcel,75.33,Same-Day,Priority,Business,Cloudy,Medium,WH-HFX-003,DRV01612,100.69,176.02,None,1,11.25,Low,On Time
SHP052534,TRK5377104286,UPS,Toronto,Montreal,543.55,8.66,2026-03-28,2026-03-30,2026-03-30,Delivered,0,31.5,Electronics,102.71,Same-Day,Two-Day,Enterprise,Cloudy,Medium,WH-HFX-003,DRV02290,185.5,288.21,None,1,11.25,Low,On Time
SHP079984,TRK3909376510,DHL,Halifax,Moncton,265.46,4.13,2026-06-03,2026-06-04,2026-06-04,Delivered,0,32.75,Small Parcel,65.65,Same-Day,Ground,Business,Snow,High,WH-CGY-004,DRV01175,101.4,167.05,None,1,34.5,Medium,On Time
SHP016997,TRK6942793677,Canada Post,Vancouver,Kelowna,390.79,6.06,2026-01-12,2026-01-13,2026-01-13,Delivered,0,8.13,Medium Parcel,69.65,Same-Day,Priority,Retail,Rain,Medium,WH-HFX-003,DRV01908,162.34,231.99,None,1,18.25,Low,On Time
SHP099308,TRK7460810018,UPS,Vancouver,Kelowna,390.79,6.06,2026-03-17,2026-03-18,2026-03-18,Minor Delay,2,22.89,Documents,65.73,Same-Day,Overnight,Enterprise,Cloudy,Low,WH-OTT-006,DRV02172,84.25,149.98,Carrier Delay,0,7.8,Low,Slight Delay
